"","pid","year","occ_change","Length.of.time.within.firm"
"5576",414802,2005,"No",4.66699981689453
"5577",414802,2007,"No",6.58300018310547
"5578",414802,2013,"No",12.5830001831055
"5579",414802,2016,"No",15.5
"5580",414802,2008,"Yes",7.58300018310547
"5581",414802,2004,"Yes",3.66700005531311
"5582",414802,2011,"No",10.5
"5583",414802,2006,"Yes",5.5
"5584",414802,2001,"Yes",0.5
"5585",417804,2019,"No",NA
"5586",417804,2002,"Yes",24.4169998168945
"5587",417804,2010,"No",32.5
"5588",417804,2014,"No",36.5
"5589",417804,2012,"Yes",34.4169998168945
"5590",417804,2009,"Yes",31.4169998168945
"5591",417804,2015,"No",37.5
"5592",417804,2017,"No",39.4169998168945
"5593",417804,2003,"Yes",25.3330001831055
"5594",417804,2005,"No",27.4169998168945
"5595",417804,2007,"No",29.4169998168945
"5596",417804,2020,"No",42.4169998168945
"5597",417804,2013,"Yes",35.4169998168945
"5598",417804,2016,"No",38.5830001831055
"5599",417804,2008,"Yes",30.4169998168945
"5600",417804,2004,"Yes",26.3330001831055
"5601",417804,2011,"No",33.5
"5602",417804,2006,"Yes",28.4169998168945
"5603",417804,2001,"Yes",23.4169998168945
"5604",418705,2019,"No",NA
"5605",418705,2002,"Yes",13.4169998168945
"5606",418705,2010,"No",21.75
"5607",418705,2014,"No",25.5
"5608",418705,2012,"Yes",23.8330001831055
"5609",418705,2009,"Yes",20.6669998168945
"5610",418705,2015,"No",26.6669998168945
"5611",418705,2017,"No",28.4169998168945
"5612",418705,2003,"Yes",14.5830001831055
"5613",418705,2005,"No",16.5830001831055
"5614",418705,2007,"No",18.5830001831055
"5615",418705,2020,"No",31.5830001831055
"5616",418705,2013,"Yes",24.4169998168945
"5617",418705,2016,"No",27.5
"5618",418705,2008,"Yes",19.5
"5619",418705,2004,"Yes",15.3330001831055
"5620",418705,2011,"No",22.6669998168945
"5621",418705,2006,"Yes",17.5830001831055
"5622",418705,2001,"Yes",12.5
"5623",418903,2019,"No",NA
"5624",418903,2002,"Yes",21.5830001831055
"5625",418903,2010,"No",29.9169998168945
"5626",418903,2014,"No",33.75
"5627",418903,2012,"Yes",31.8330001831055
"5628",418903,2009,"Yes",28.9169998168945
"5629",418903,2015,"No",35
"5630",418903,2017,"No",36.6669998168945
"5631",418903,2003,"Yes",22.5
"5632",418903,2005,"No",24.75
"5633",418903,2007,"No",26.9169998168945
"5634",418903,2020,"No",39.75
"5635",418903,2013,"Yes",32.75
"5636",418903,2016,"No",35.6669998168945
"5637",418903,2008,"Yes",27.6669998168945
"5638",418903,2004,"Yes",23.5830001831055
"5639",418903,2011,"No",30.9169998168945
"5640",418903,2006,"Yes",25.8330001831055
"5641",418903,2001,"Yes",20.5830001831055
"5642",419601,2002,"No",NA
"5643",419601,2010,"No",39.4169998168945
"5644",419601,2014,"No",43.4169998168945
"5645",419601,2012,"Yes",41.4169998168945
"5646",419601,2009,"Yes",38.4169998168945
"5647",419601,2015,"No",44.4169998168945
"5648",419601,2003,"Yes",32.3330001831055
"5649",419601,2005,"No",34.4169998168945
"5650",419601,2007,"No",36.4169998168945
"5651",419601,2013,"No",42.4169998168945
"5652",419601,2008,"Yes",37.4169998168945
"5653",419601,2004,"Yes",33.4169998168945
"5654",419601,2011,"No",40.4169998168945
"5655",419601,2006,"Yes",35.5
"5656",419601,2001,"Yes",30.4169998168945
"5657",419602,2002,"Yes",NA
"5658",419602,2010,"No",9.08300018310547
"5659",419602,2014,"No",13.0830001831055
"5660",419602,2012,"Yes",11.0830001831055
"5661",419602,2009,"Yes",8.08300018310547
"5662",419602,2015,"No",14.0830001831055
"5663",419602,2017,"No",16.0830001831055
"5664",419602,2003,"Yes",2.08299994468689
"5665",419602,2005,"No",4.08300018310547
"5666",419602,2007,"No",6.08300018310547
"5667",419602,2013,"No",12.0830001831055
"5668",419602,2016,"No",15.0830001831055
"5669",419602,2008,"Yes",7.08300018310547
"5670",419602,2004,"Yes",3.08299994468689
"5671",419602,2011,"No",10.0830001831055
"5672",419602,2006,"Yes",5.16699981689453
"5673",419602,2001,"Yes",0.0829999968409538
"5674",419701,2019,"No",NA
"5675",419701,2002,"Yes",16.5830001831055
"5676",419701,2010,"No",24.5830001831055
"5677",419701,2014,"No",28.5830001831055
"5678",419701,2012,"Yes",26.5830001831055
"5679",419701,2009,"Yes",23.5830001831055
"5680",419701,2015,"No",29.5830001831055
"5681",419701,2017,"No",31.5830001831055
"5682",419701,2003,"Yes",17.5
"5683",419701,2005,"No",19.5830001831055
"5684",419701,2007,"No",21.5830001831055
"5685",419701,2020,"No",34.5830001831055
"5686",419701,2013,"Yes",27.5830001831055
"5687",419701,2016,"No",30.5830001831055
"5688",419701,2008,"Yes",22.5830001831055
"5689",419701,2004,"Yes",18.5830001831055
"5690",419701,2011,"No",25.5830001831055
"5691",419701,2006,"Yes",20.6669998168945
"5692",419701,2001,"Yes",15.5830001831055
"5693",419702,2019,"No",NA
"5694",419702,2002,"Yes",16.5
"5695",419702,2010,"No",24.5
"5696",419702,2014,"No",28.5
"5697",419702,2012,"Yes",26.5
"5698",419702,2009,"Yes",23.5
"5699",419702,2015,"No",29.5
"5700",419702,2017,"No",31.5
"5701",419702,2003,"Yes",17.4169998168945
"5702",419702,2005,"No",19.5
"5703",419702,2007,"No",21.5
"5704",419702,2020,"No",34.5
"5705",419702,2013,"Yes",27.5
"5706",419702,2016,"No",30.5
"5707",419702,2008,"Yes",22.5
"5708",419702,2004,"Yes",18.5
"5709",419702,2011,"No",25.5
"5710",419702,2006,"Yes",20.5830001831055
"5711",419702,2001,"Yes",15.5
"5712",420803,2019,"No",NA
"5713",420803,2002,"Yes",4.25
"5714",420803,2010,"No",12.25
"5715",420803,2014,"No",16.25
"5716",420803,2012,"Yes",14.3330001831055
"5717",420803,2009,"Yes",11.4169998168945
"5718",420803,2015,"No",17.1669998168945
"5719",420803,2017,"No",19.1669998168945
"5720",420803,2003,"Yes",5.16699981689453
"5721",420803,2005,"No",7.25
"5722",420803,2007,"No",9.25
"5723",420803,2020,"No",22.25
"5724",420803,2013,"Yes",15.1669998168945
"5725",420803,2016,"No",18.25
"5726",420803,2008,"Yes",10.25
"5727",420803,2004,"Yes",6.08300018310547
"5728",420803,2011,"No",13.3330001831055
"5729",420803,2006,"Yes",8.25
"5730",420803,2001,"Yes",3.25
"5731",422202,2002,"No",NA
"5732",422202,2010,"No",11.3330001831055
"5733",422202,2014,"No",15.3330001831055
"5734",422202,2012,"Yes",13.3330001831055
"5735",422202,2009,"Yes",10.3330001831055
"5736",422202,2015,"No",16.3330001831055
"5737",422202,2003,"Yes",4.33300018310547
"5738",422202,2005,"No",6.33300018310547
"5739",422202,2007,"No",8.33300018310547
"5740",422202,2013,"No",14.3330001831055
"5741",422202,2016,"No",17.3330001831055
"5742",422202,2008,"Yes",9.33300018310547
"5743",422202,2004,"Yes",5.33300018310547
"5744",422202,2011,"No",12.3330001831055
"5745",422202,2006,"Yes",7.33300018310547
"5746",422202,2001,"Yes",2.33299994468689
"5747",422301,2002,"No",NA
"5748",422301,2003,"No",12.3330001831055
"5749",422301,2001,"Yes",10.3330001831055
"5750",422303,2019,"No",NA
"5751",422303,2002,"Yes",19.4169998168945
"5752",422303,2010,"No",27.4169998168945
"5753",422303,2014,"No",31.4169998168945
"5754",422303,2012,"Yes",29.4169998168945
"5755",422303,2009,"Yes",26.4169998168945
"5756",422303,2015,"No",32.4169998168945
"5757",422303,2017,"No",34.4169998168945
"5758",422303,2003,"Yes",20.4169998168945
"5759",422303,2005,"No",22.4169998168945
"5760",422303,2007,"No",24.4169998168945
"5761",422303,2020,"No",37.4169998168945
"5762",422303,2013,"Yes",30.4169998168945
"5763",422303,2016,"No",33.4169998168945
"5764",422303,2008,"Yes",25.4169998168945
"5765",422303,2004,"Yes",21.4169998168945
"5766",422303,2011,"No",28.4169998168945
"5767",422303,2006,"Yes",23.4169998168945
"5768",422303,2001,"Yes",18.4169998168945
"5769",422501,2002,"No",NA
"5770",422501,2010,"No",29.8330001831055
"5771",422501,2014,"Yes",2.66700005531311
"5772",422501,2012,"Yes",0.666999995708466
"5773",422501,2009,"No",28.8330001831055
"5774",422501,2003,"Yes",22.8330001831055
"5775",422501,2005,"No",24.8330001831055
"5776",422501,2007,"No",26.8330001831055
"5777",422501,2013,"Yes",1.66700005531311
"5778",422501,2008,"No",27.8330001831055
"5779",422501,2004,"Yes",23.8330001831055
"5780",422501,2011,"No",30.8330001831055
"5781",422501,2006,"Yes",25.9169998168945
"5782",422501,2001,"Yes",20.8330001831055
"5783",422502,2002,"Yes",NA
"5784",422502,2010,"No",28
"5785",422502,2009,"Yes",27
"5786",422502,2003,"Yes",21
"5787",422502,2005,"No",23
"5788",422502,2007,"No",25
"5789",422502,2008,"No",26
"5790",422502,2004,"Yes",22
"5791",422502,2006,"No",24.0830001831055
"5792",422502,2001,"Yes",19
"5793",422701,2019,"No",NA
"5794",422701,2002,"Yes",28.4169998168945
"5795",422701,2010,"No",36.4169998168945
"5796",422701,2014,"No",40.4169998168945
"5797",422701,2012,"Yes",38.4169998168945
"5798",422701,2009,"Yes",35.4169998168945
"5799",422701,2015,"No",41.4169998168945
"5800",422701,2017,"No",43.4169998168945
"5801",422701,2003,"Yes",29.3330001831055
"5802",422701,2005,"No",31.4169998168945
"5803",422701,2007,"No",33.4169998168945
"5804",422701,2020,"No",46.4169998168945
"5805",422701,2013,"Yes",39.4169998168945
"5806",422701,2016,"No",42.4169998168945
"5807",422701,2008,"Yes",34.4169998168945
"5808",422701,2004,"Yes",30.4169998168945
"5809",422701,2011,"No",37.4169998168945
"5810",422701,2006,"Yes",32.5
"5811",422701,2001,"Yes",27.4169998168945
"5812",426303,2019,"Yes",NA
"5813",426303,2002,"No",18.9169998168945
"5814",426303,2010,"Yes",3.08299994468689
"5815",426303,2014,"No",7.08300018310547
"5816",426303,2012,"Yes",5.08300018310547
"5817",426303,2009,"Yes",2.08299994468689
"5818",426303,2015,"No",8.25
"5819",426303,2017,"No",10.0830001831055
"5820",426303,2003,"No",19.8330001831055
"5821",426303,2005,"No",21.5
"5822",426303,2007,"No",23.4169998168945
"5823",426303,2020,"Yes",13.1669998168945
"5824",426303,2013,"Yes",6.16699981689453
"5825",426303,2016,"No",9.16699981689453
"5826",426303,2008,"Yes",1
"5827",426303,2004,"No",20.6669998168945
"5828",426303,2011,"Yes",4
"5829",426303,2006,"No",22.5
"5830",426303,2001,"Yes",17.75
"5831",426601,2002,"No",NA
"5832",426601,2010,"No",34.8330001831055
"5833",426601,2009,"Yes",33.8330001831055
"5834",426601,2003,"Yes",27.75
"5835",426601,2005,"No",29.9169998168945
"5836",426601,2007,"No",31.8330001831055
"5837",426601,2008,"No",32.9169998168945
"5838",426601,2004,"Yes",28.8330001831055
"5839",426601,2011,"No",36.0830001831055
"5840",426601,2006,"Yes",31
"5841",426601,2001,"Yes",25.8330001831055
"5842",426602,2002,"No",NA
"5843",426602,2010,"No",34.6669998168945
"5844",426602,2014,"No",38.6669998168945
"5845",426602,2012,"Yes",36.5830001831055
"5846",426602,2009,"Yes",33.6669998168945
"5847",426602,2003,"Yes",27.5830001831055
"5848",426602,2005,"No",29.8330001831055
"5849",426602,2007,"No",31.6669998168945
"5850",426602,2013,"No",37.6669998168945
"5851",426602,2008,"Yes",32.75
"5852",426602,2004,"Yes",28.6669998168945
"5853",426602,2011,"No",35.8330001831055
"5854",426602,2006,"Yes",30.8330001831055
"5855",426602,2001,"Yes",25.6669998168945
"5856",426801,2002,"No",NA
"5857",426801,2010,"No",43.5830001831055
"5858",426801,2014,"Yes",2.66700005531311
"5859",426801,2012,"Yes",0.916999995708466
"5860",426801,2009,"No",42.75
"5861",426801,2015,"Yes",3.66700005531311
"5862",426801,2003,"No",36.5
"5863",426801,2005,"No",38.5830001831055
"5864",426801,2007,"No",40.5
"5865",426801,2013,"Yes",1.66700005531311
"5866",426801,2008,"No",41.8330001831055
"5867",426801,2004,"Yes",37.5830001831055
"5868",426801,2011,"No",44.6669998168945
"5869",426801,2006,"Yes",39.5830001831055
"5870",426801,2001,"Yes",34.75
"5871",426802,2019,"Yes",NA
"5872",426802,2002,"Yes",1.25
"5873",426802,2010,"No",9.33300018310547
"5874",426802,2014,"No",13.4169998168945
"5875",426802,2012,"Yes",11.5830001831055
"5876",426802,2009,"Yes",8.5
"5877",426802,2015,"No",14.3330001831055
"5878",426802,2017,"No",16.4169998168945
"5879",426802,2003,"Yes",2.25
"5880",426802,2005,"No",4.33300018310547
"5881",426802,2007,"No",6.25
"5882",426802,2020,"No",19.3330001831055
"5883",426802,2013,"Yes",12.3330001831055
"5884",426802,2016,"No",15.4169998168945
"5885",426802,2008,"Yes",7.58300018310547
"5886",426802,2004,"Yes",3.33299994468689
"5887",426802,2011,"No",10.3330001831055
"5888",426802,2006,"Yes",5.33300018310547
"5889",426802,2001,"Yes",0.5
"5890",427201,2002,"No",NA
"5891",427201,2003,"No",43.4169998168945
"5892",427201,2001,"Yes",41.4169998168945
"5893",427902,2001,"Yes",NA
"5894",428901,2019,"No",NA
"5895",428901,2002,"Yes",26.8330001831055
"5896",428901,2010,"No",35.1669998168945
"5897",428901,2014,"No",38.9169998168945
"5898",428901,2012,"Yes",37.0830001831055
"5899",428901,2009,"Yes",33.8330001831055
"5900",428901,2015,"No",39.8330001831055
"5901",428901,2003,"Yes",27.75
"5902",428901,2005,"No",29.9169998168945
"5903",428901,2007,"No",32.0830001831055
"5904",428901,2013,"No",37.8330001831055
"5905",428901,2016,"No",40.9169998168945
"5906",428901,2008,"Yes",32.8330001831055
"5907",428901,2004,"Yes",28.75
"5908",428901,2011,"No",35.9169998168945
"5909",428901,2006,"Yes",30.8330001831055
"5910",428901,2001,"Yes",26
"5911",433601,2001,"Yes",NA
"5912",434101,2019,"Yes",NA
"5913",434101,2002,"Yes",4.41699981689453
"5914",434101,2010,"Yes",2.08299994468689
"5915",434101,2014,"No",6
"5916",434101,2012,"Yes",4
"5917",434101,2009,"Yes",1.08299994468689
"5918",434101,2015,"No",7
"5919",434101,2017,"No",9.08300018310547
"5920",434101,2003,"Yes",5.25
"5921",434101,2005,"Yes",1
"5922",434101,2013,"No",5.08300018310547
"5923",434101,2016,"No",8
"5924",434101,2008,"Yes",0.166999995708466
"5925",434101,2004,"No",0.25
"5926",434101,2011,"No",3.08299994468689
"5927",434101,2006,"Yes",1.91700005531311
"5928",434101,2001,"No",3.41700005531311
"5929",434102,2002,"No",NA
"5930",434102,2010,"No",14.8330001831055
"5931",434102,2014,"No",18.75
"5932",434102,2012,"Yes",16.8330001831055
"5933",434102,2009,"Yes",13.8330001831055
"5934",434102,2017,"Yes",0.5
"5935",434102,2003,"No",7.75
"5936",434102,2005,"No",9.83300018310547
"5937",434102,2007,"No",11.75
"5938",434102,2013,"No",17.8330001831055
"5939",434102,2008,"Yes",12.9169998168945
"5940",434102,2004,"Yes",8.75
"5941",434102,2011,"No",15.8330001831055
"5942",434102,2006,"Yes",10.75
"5943",434102,2001,"Yes",5.91699981689453
"5944",434502,2019,"Yes",NA
"5945",434502,2002,"Yes",2.58299994468689
"5946",434502,2010,"Yes",0.75
"5947",434502,2014,"Yes",0.166999995708466
"5948",434502,2012,"No",2.75
"5949",434502,2009,"Yes",1.41700005531311
"5950",434502,2015,"Yes",0.75
"5951",434502,2017,"No",2.75
"5952",434502,2003,"No",3.33299994468689
"5953",434502,2005,"No",5.41699981689453
"5954",434502,2007,"No",7.41699981689453
"5955",434502,2020,"Yes",5.66699981689453
"5956",434502,2013,"Yes",3.75
"5957",434502,2016,"Yes",1.58299994468689
"5958",434502,2008,"Yes",0.583000004291534
"5959",434502,2004,"No",4.41699981689453
"5960",434502,2011,"Yes",1.91700005531311
"5961",434502,2006,"No",6.5
"5962",434502,2001,"Yes",1.41700005531311
"5963",436301,2002,"No",NA
"5964",436301,2009,"Yes",0.833000004291534
"5965",436301,2003,"No",30.75
"5966",436301,2001,"Yes",28.8330001831055
"5967",436402,2002,"Yes",NA
"5968",436402,2009,"No",12.8330001831055
"5969",436402,2003,"Yes",6.83300018310547
"5970",436402,2005,"No",8.91699981689453
"5971",436402,2008,"No",12
"5972",436402,2004,"Yes",7.83300018310547
"5973",436402,2006,"No",10
"5974",436402,2001,"Yes",4.83300018310547
"5975",436901,2002,"No",NA
"5976",436901,2010,"No",36.9169998168945
"5977",436901,2014,"No",40.8330001831055
"5978",436901,2012,"Yes",38.8330001831055
"5979",436901,2009,"Yes",35.9169998168945
"5980",436901,2003,"Yes",29.75
"5981",436901,2005,"No",31.8330001831055
"5982",436901,2007,"No",33.8330001831055
"5983",436901,2013,"No",39.8330001831055
"5984",436901,2008,"Yes",34.9169998168945
"5985",436901,2004,"Yes",30.75
"5986",436901,2011,"No",38
"5987",436901,2006,"Yes",32.8330001831055
"5988",436901,2001,"Yes",27.8330001831055
"5989",436902,2002,"Yes",NA
"5990",436902,2003,"No",10.3330001831055
"5991",436902,2005,"No",12.4169998168945
"5992",436902,2007,"No",14.4169998168945
"5993",436902,2004,"Yes",11.3330001831055
"5994",436902,2006,"No",13.4169998168945
"5995",436902,2001,"Yes",8.41699981689453
"5996",438501,2003,"Yes",NA
"5997",438501,2005,"No",2.91700005531311
"5998",438501,2007,"No",5
"5999",438501,2004,"Yes",1.91700005531311
"6000",438501,2006,"No",3.91700005531311
"6001",439303,2019,"No",NA
"6002",439303,2010,"Yes",5.41699981689453
"6003",439303,2014,"No",9.41699981689453
"6004",439303,2012,"Yes",7.41699981689453
"6005",439303,2009,"Yes",4.41699981689453
"6006",439303,2015,"No",10.5
"6007",439303,2017,"No",12.5830001831055
"6008",439303,2003,"Yes",0.166999995708466
"6009",439303,2005,"No",0.5
"6010",439303,2007,"No",2.5
"6011",439303,2020,"No",15.4169998168945
"6012",439303,2013,"Yes",8.41699981689453
"6013",439303,2016,"No",11.5
"6014",439303,2008,"Yes",3.41700005531311
"6015",439303,2004,"Yes",1.16700005531311
"6016",439303,2011,"No",6.41699981689453
"6017",439401,2002,"No",NA
"6018",439401,2001,"Yes",18.0830001831055
"6019",439502,2002,"Yes",NA
"6020",439502,2010,"No",20.4169998168945
"6021",439502,2014,"No",24.4169998168945
"6022",439502,2012,"Yes",22.4169998168945
"6023",439502,2009,"Yes",19.4169998168945
"6024",439502,2015,"No",25.4169998168945
"6025",439502,2003,"Yes",13.3330001831055
"6026",439502,2005,"No",15.5
"6027",439502,2007,"No",17.4169998168945
"6028",439502,2013,"No",23.4169998168945
"6029",439502,2016,"No",26.5
"6030",439502,2008,"Yes",18.4169998168945
"6031",439502,2004,"Yes",14.3330001831055
"6032",439502,2011,"No",21.4169998168945
"6033",439502,2006,"Yes",16.5
"6034",439502,2001,"Yes",11.3330001831055
"6035",440701,2001,"Yes",NA
"6036",441801,2002,"No",NA
"6037",441801,2012,"No",5.66699981689453
"6038",441801,2003,"Yes",5.5
"6039",441801,2008,"Yes",1.75
"6040",441801,2001,"No",3.5
"6041",441802,2002,"Yes",NA
"6042",441802,2010,"No",8.41699981689453
"6043",441802,2014,"No",12.5
"6044",441802,2012,"Yes",10.4169998168945
"6045",441802,2009,"Yes",7.41699981689453
"6046",441802,2015,"No",13.4169998168945
"6047",441802,2017,"No",15.4169998168945
"6048",441802,2003,"Yes",1.41700005531311
"6049",441802,2005,"No",3.41700005531311
"6050",441802,2007,"No",5.5
"6051",441802,2013,"No",11.4169998168945
"6052",441802,2016,"No",14.4169998168945
"6053",441802,2008,"Yes",6.5
"6054",441802,2004,"Yes",2.33299994468689
"6055",441802,2011,"No",9.5
"6056",441802,2006,"Yes",4.66699981689453
"6057",441802,2001,"Yes",1.41700005531311
"6058",444401,2019,"No",NA
"6059",444401,2002,"Yes",0.666999995708466
"6060",444401,2010,"No",3.08299994468689
"6061",444401,2014,"No",7.08300018310547
"6062",444401,2012,"Yes",5.25
"6063",444401,2009,"Yes",2.25
"6064",444401,2015,"No",8.16699981689453
"6065",444401,2017,"No",10.0830001831055
"6066",444401,2003,"Yes",1.75
"6067",444401,2007,"Yes",0.0829999968409538
"6068",444401,2020,"No",13.0830001831055
"6069",444401,2013,"Yes",6.08300018310547
"6070",444401,2016,"No",9.16699981689453
"6071",444401,2008,"Yes",1.08299994468689
"6072",444401,2004,"No",2.66700005531311
"6073",444401,2011,"No",4.25
"6074",444401,2001,"Yes",1.83299994468689
"6075",447601,2002,"No",NA
"6076",447601,2001,"Yes",13.5830001831055
"6077",452103,2019,"Yes",NA
"6078",452103,2014,"Yes",0.333000004291534
"6079",452103,2015,"No",1.41700005531311
"6080",452103,2017,"No",3.41700005531311
"6081",452103,2020,"No",6.33300018310547
"6082",452103,2016,"Yes",2.41700005531311
"6083",454202,2019,"No",NA
"6084",454202,2002,"Yes",6
"6085",454202,2010,"No",14.0830001831055
"6086",454202,2014,"No",18.0830001831055
"6087",454202,2012,"Yes",16.0830001831055
"6088",454202,2009,"Yes",13.0830001831055
"6089",454202,2015,"No",19.1669998168945
"6090",454202,2017,"No",21.1669998168945
"6091",454202,2003,"Yes",7.16699981689453
"6092",454202,2005,"No",9.16699981689453
"6093",454202,2007,"No",11.0830001831055
"6094",454202,2020,"No",24.0830001831055
"6095",454202,2013,"Yes",17.0830001831055
"6096",454202,2016,"No",20.1669998168945
"6097",454202,2008,"Yes",12.0830001831055
"6098",454202,2004,"Yes",8.5
